tconst,primaryTitle,startYear,the_numbers_url,found_url,normalized_title,kaggle_year,kaggle_title,Production_Countries
tt0830515,Quantum of Solace,2008.0,https://www.the-numbers.com/movie/Quantum-of-Solace,True,quantum of solace,2008,Quantum of Solace,"United Kingdom, United States of America"
tt0831387,Godzilla,2014.0,https://www.the-numbers.com/movie/Godzilla-(2014),True,godzilla,2014,Godzilla,United States of America
tt0831887,The Spirit,2008.0,https://www.the-numbers.com/movie/Spirit-The,True,the spirit,2008,The Spirit,United States of America
tt0834001,Underworld: Rise of the Lycans,2009.0,https://www.the-numbers.com/movie/Underworld-3-Rise-of-the-Lycans,True,underworld rise of the lycans,2009,Underworld: Rise of the Lycans,United States of America
tt0837562,Hotel Transylvania,2012.0,https://www.the-numbers.com/movie/Hotel-Transylvania,True,hotel transylvania,2012,Hotel Transylvania,United States of America
tt0837563,Pet Sematary,2019.0,https://www.the-numbers.com/movie/Pet-Sematary-(2019),True,pet sematary,2019,Pet Sematary,United States of America
tt0838221,The Darjeeling Limited,2007.0,https://www.the-numbers.com/movie/Darjeeling-Limited-The,True,the darjeeling limited,2007,The Darjeeling Limited,United States of America
tt0838232,The Pink Panther 2,2009.0,https://www.the-numbers.com/movie/Pink-Panther-2-The,True,the pink panther 2,2009,The Pink Panther 2,United States of America
tt0838283,Step Brothers,2008.0,https://www.the-numbers.com/movie/Step-Brothers,True,step brothers,2008,Step Brothers,United States of America
tt0839980,Semi-Pro,2008.0,https://www.the-numbers.com/movie/Semi-Pro,True,semipro,2008,Semi-Pro,United States of America
tt0840361,The Town,2010.0,https://www.the-numbers.com/movie/Town-The-(2010),True,the town,2010,The Town,"United Kingdom, United States of America"
tt0842926,The Kids Are All Right,2010.0,https://www.the-numbers.com/movie/Kids-Are-All-Right-The,True,the kids are all right,2010,The Kids Are All Right,United States of America
tt0844471,Cloudy with a Chance of Meatballs,2009.0,https://www.the-numbers.com/movie/Cloudy-with-a-Chance-of-Meatballs,True,cloudy with a chance of meatballs,2009,Cloudy with a Chance of Meatballs,United States of America
tt0844708,The Last House on the Left,2009.0,https://www.the-numbers.com/movie/Last-House-on-the-Left-The-(2009),True,the last house on the left,2009,The Last House on the Left,United States of America
tt0844993,Hoodwinked Too! Hood vs. Evil,2011.0,https://www.the-numbers.com/movie/Hoodwinked-2-Hood-vs-Evil,True,hoodwinked too hood vs evil,2011,Hoodwinked Too! Hood vs. Evil,United States of America
tt0848228,The Avengers,2012.0,https://www.the-numbers.com/movie/Avengers-The-(2012),True,the avengers,2012,The Avengers,United States of America
tt0848537,Epic,2013.0,https://www.the-numbers.com/movie/Epic,True,epic,2013,Epic,United States of America
tt0852713,The House Bunny,2008.0,https://www.the-numbers.com/movie/House-Bunny-The,True,the house bunny,2008,The House Bunny,United States of America
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008.0,https://www.the-numbers.com/movie/Mummy-Tomb-of-the-Dragon-Emperor-The,True,the mummy tomb of the dragon emperor,2008,The Mummy: Tomb of the Dragon Emperor,"China, Germany, United States of America"
tt0859635,Super Troopers 2,2018.0,https://www.the-numbers.com/movie/Super-Troopers-2,True,super troopers 2,2018,Super Troopers 2,United States of America
tt0864835,Mr. Peabody & Sherman,2014.0,https://www.the-numbers.com/movie/Mr-Peabody-and-Sherman,True,mr peabody sherman,2014,Mr. Peabody & Sherman,United States of America
tt0865556,The Forbidden Kingdom,2008.0,https://www.the-numbers.com/movie/Forbidden-Kingdom-The,True,the forbidden kingdom,2008,The Forbidden Kingdom,"China, Hong Kong, United States of America"
tt0865559,My Life in Ruins,2009.0,https://www.the-numbers.com/movie/My-Life-in-Ruins,True,my life in ruins,2009,My Life in Ruins,"Greece, United States of America"
tt0866439,Made of Honor,2008.0,https://www.the-numbers.com/movie/Made-of-Honor,True,made of honor,2008,Made of Honor,"United Kingdom, United States of America"
tt0870111,Frost/Nixon,2008.0,https://www.the-numbers.com/movie/Frost-Nixon,True,frostnixon,2008,Frost/Nixon,"France, United Kingdom, United States of America"
tt0870154,Jungle Cruise,2021.0,https://www.the-numbers.com/movie/Jungle-Cruise-(2021),True,jungle cruise,2021,Jungle Cruise,United States of America
tt0871426,Baby Mama,2008.0,https://www.the-numbers.com/movie/Baby-Mama,True,baby mama,2008,Baby Mama,United States of America
tt0872230,My Soul to Take,2010.0,https://www.the-numbers.com/movie/My-Soul-to-Take,True,my soul to take,2010,My Soul to Take,United States of America
tt0875034,Nine,2009.0,https://www.the-numbers.com/movie/Nine,True,nine,2009,Nine,"Italy, United States of America"
tt0878804,The Blind Side,2009.0,https://www.the-numbers.com/movie/Blind-Side-The-(2009),True,the blind side,2009,The Blind Side,United States of America
tt0879870,Eat Pray Love,2010.0,https://www.the-numbers.com/movie/Eat-Pray-Love,True,eat pray love,2010,Eat Pray Love,United States of America
tt0880578,Untraceable,2008.0,https://www.the-numbers.com/movie/Untraceable,True,untraceable,2008,Untraceable,United States of America
tt0881891,All About Steve,2009.0,https://www.the-numbers.com/movie/All-About-Steve-(2009),True,all about steve,2009,All About Steve,United States of America
tt0882977,Snitch,2013.0,https://www.the-numbers.com/movie/Snitch-(2013),True,snitch,2013,Snitch,"United Arab Emirates, United States of America"
tt0884328,The Mist,2007.0,https://www.the-numbers.com/movie/Mist-The,True,the mist,2007,The Mist,United States of America
tt0884732,The Wedding Ringer,2015.0,https://www.the-numbers.com/movie/Wedding-Ringer-The,True,the wedding ringer,2015,The Wedding Ringer,United States of America
tt0887883,Burn After Reading,2008.0,https://www.the-numbers.com/movie/Burn-After-Reading,True,burn after reading,2008,Burn After Reading,"United States of America, United Kingdom, France"
tt0887912,The Hurt Locker,2008.0,https://www.the-numbers.com/movie/Hurt-Locker-The,True,the hurt locker,2008,The Hurt Locker,United States of America
tt0889573,The Switch,2010.0,https://www.the-numbers.com/movie/Switch-The-(2010),True,the switch,2010,The Switch,United States of America
tt0890870,Saw IV,2007.0,https://www.the-numbers.com/movie/Saw-IV-(2007),True,saw iv,2007,Saw IV,United States of America
tt0891527,Lions for Lambs,2007.0,https://www.the-numbers.com/movie/Lions-for-Lambs,True,lions for lambs,2007,Lions for Lambs,United States of America
tt0892255,Che: Part One,2008.0,https://www.the-numbers.com/movie/Che,True,che part one,2008,Che: Part One,"France, Spain, United States of America"
tt0892318,Letters to Juliet,2010.0,https://www.the-numbers.com/movie/Letters-to-Juliet,True,letters to juliet,2010,Letters to Juliet,United States of America
tt0892769,How to Train Your Dragon,2010.0,https://www.the-numbers.com/movie/How-to-Train-Your-Dragon,True,how to train your dragon,2010,How to Train Your Dragon,United States of America
tt0892782,Monsters vs. Aliens,2009.0,https://www.the-numbers.com/movie/Monsters-vs-Aliens,True,monsters vs aliens,2009,Monsters vs. Aliens,United States of America
tt0892791,Shrek Forever After,2010.0,https://www.the-numbers.com/movie/Shrek-Forever-After-(2010),True,shrek forever after,2010,Shrek Forever After,United States of America
tt0898367,The Road,2009.0,https://www.the-numbers.com/movie/Road-The,True,the road,2009,The Road,United States of America
tt0899106,Love Happens,2009.0,https://www.the-numbers.com/movie/Love-Happens,True,love happens,2009,Love Happens,United States of America
tt0901476,Bride Wars,2009.0,https://www.the-numbers.com/movie/Bride-Wars,True,bride wars,2009,Bride Wars,United States of America
tt0903624,The Hobbit: An Unexpected Journey,2012.0,https://www.the-numbers.com/movie/Hobbit-An-Unexpected-Journey-The,True,the hobbit an unexpected journey,2012,The Hobbit: An Unexpected Journey,"New Zealand, United States of America"
tt0905372,The Thing,2011.0,https://www.the-numbers.com/movie/Thing-The-(2011),True,the thing,2011,The Thing,United States of America
tt0906108,Why Did I Get Married?,2007.0,https://www.the-numbers.com/movie/Why-Did-I-Get-Married-(2007),True,why did i get married,2007,Why Did I Get Married?,United States of America
tt0910936,Pineapple Express,2008.0,https://www.the-numbers.com/movie/Pineapple-Express,True,pineapple express,2008,Pineapple Express,United States of America
tt0913354,Armored,2009.0,https://www.the-numbers.com/movie/Armored,True,armored,2009,Armored,United States of America
tt0918927,Doubt,2008.0,https://www.the-numbers.com/movie/Doubt,True,doubt,2008,Doubt,United States of America
tt0918940,The Legend of Tarzan,2016.0,https://www.the-numbers.com/movie/Legend-of-Tarzan-The,True,the legend of tarzan,2016,The Legend of Tarzan,"Canada, United Kingdom, United States of America"
tt0926129,Prom Night,2008.0,https://www.the-numbers.com/movie/Prom-Night-(2008),True,prom night,2008,Prom Night,"Canada, United States of America"
tt0929632,Precious,2009.0,https://www.the-numbers.com/movie/Push,True,precious,2009,Precious,United States of America
tt0937375,This Christmas,2007.0,https://www.the-numbers.com/movie/This-Christmas,True,this christmas,2007,This Christmas,United States of America
tt0938283,The Last Airbender,2010.0,https://www.the-numbers.com/movie/Last-Airbender-The,True,the last airbender,2010,The Last Airbender,United States of America
tt0942385,Tropic Thunder,2008.0,https://www.the-numbers.com/movie/Tropic-Thunder,True,tropic thunder,2008,Tropic Thunder,"Germany, United Kingdom, United States of America"
tt0944835,Salt,2010.0,https://www.the-numbers.com/movie/Salt,True,salt,2010,Salt,United States of America
tt0945513,Source Code,2011.0,https://www.the-numbers.com/movie/Source-Code,True,source code,2011,Source Code,"Canada, France, United States of America"
tt0947798,Black Swan,2010.0,https://www.the-numbers.com/movie/Black-Swan,True,black swan,2010,Black Swan,United States of America
tt0947802,Lakeview Terrace,2008.0,https://www.the-numbers.com/movie/Lakeview-Terrace,True,lakeview terrace,2008,Lakeview Terrace,United States of America
tt0948470,The Amazing Spider-Man,2012.0,https://www.the-numbers.com/movie/Amazing-Spider-Man-The,True,the amazing spiderman,2012,The Amazing Spider-Man,United States of America
tt0949731,The Happening,2008.0,https://www.the-numbers.com/movie/Happening-The,True,the happening,2008,The Happening,United States of America
tt0951216,Mad Money,2008.0,https://www.the-numbers.com/movie/Mad-Money,True,mad money,2008,Mad Money,United States of America
tt0952640,Alvin and the Chipmunks,2007.0,https://www.the-numbers.com/movie/Alvin-and-the-Chipmunks-(2007),True,alvin and the chipmunks,2007,Alvin and the Chipmunks,United States of America
tt0955308,Robin Hood,2010.0,https://www.the-numbers.com/movie/Robin-Hood-(2010),True,robin hood,2010,Robin Hood,United States of America
tt0956038,Nights in Rodanthe,2008.0,https://www.the-numbers.com/movie/Nights-in-Rodanthe,True,nights in rodanthe,2008,Nights in Rodanthe,"Australia, United States of America"
tt0959337,Revolutionary Road,2008.0,https://www.the-numbers.com/movie/Revolutionary-Road,True,revolutionary road,2008,Revolutionary Road,"United Kingdom, United States of America"
tt0960144,You Don't Mess with the Zohan,2008.0,https://www.the-numbers.com/movie/You-Dont-Mess-with-the-Zohan-(2008),True,you dont mess with the zohan,2008,You Don't Mess with the Zohan,United States of America
tt0960731,Bedtime Stories,2008.0,https://www.the-numbers.com/movie/Bedtime-Stories,True,bedtime stories,2008,Bedtime Stories,United States of America
tt0962726,High School Musical 3: Senior Year,2008.0,https://www.the-numbers.com/movie/High-School-Musical-3-Senior-Year,True,high school musical 3 senior year,2008,High School Musical 3: Senior Year,United States of America
tt0962736,The Young Victoria,2009.0,https://www.the-numbers.com/movie/Young-Victoria-The,True,the young victoria,2009,The Young Victoria,"United Kingdom, United States of America"
tt0963178,The International,2009.0,https://www.the-numbers.com/movie/International-The,True,the international,2009,The International,"Germany, United Kingdom, United States of America"
tt0963794,The Ruins,2008.0,https://www.the-numbers.com/movie/Ruins-The,True,the ruins,2008,The Ruins,"Germany, United States of America"
tt0963966,The Sorcerer's Apprentice,2010.0,https://www.the-numbers.com/movie/Sorcerers-Apprentice-The,True,the sorcerers apprentice,2010,The Sorcerer's Apprentice,United States of America
tt0970179,Hugo,2011.0,https://www.the-numbers.com/movie/Hugo,True,hugo,2011,Hugo,"United Kingdom, United States of America"
tt0970416,The Day the Earth Stood Still,2008.0,https://www.the-numbers.com/movie/Day-the-Earth-Stood-Still-The,True,the day the earth stood still,2008,The Day the Earth Stood Still,"Canada, United States of America"
tt0970452,Solomon Kane,2009.0,https://www.the-numbers.com/movie/Solomon-Kane,True,solomon kane,2009,Solomon Kane,"Czech Republic, France, United Kingdom, United States of America"
tt0970866,Little Fockers,2010.0,https://www.the-numbers.com/movie/Little-Fockers,True,little fockers,2010,Little Fockers,United States of America
tt0971209,A Perfect Getaway,2009.0,https://www.the-numbers.com/movie/Perfect-Getaway-A,True,a perfect getaway,2009,A Perfect Getaway,United States of America
tt0974015,Justice League,2017.0,https://www.the-numbers.com/movie/Justice-League-(2017),True,justice league,2017,Justice League,United States of America
tt0974661,17 Again,2009.0,https://www.the-numbers.com/movie/17-Again,True,17 again,2009,17 Again,United States of America
tt0975645,Hitchcock,2012.0,https://www.the-numbers.com/movie/Hitchcock,True,hitchcock,2012,Hitchcock,United States of America
tt0976051,The Reader,2008.0,https://www.the-numbers.com/movie/Reader-The,True,the reader,2008,The Reader,"Germany, United States of America"
tt0976238,Old Dogs,2009.0,https://www.the-numbers.com/movie/Old-Dogs,True,old dogs,2009,Old Dogs,United States of America
tt0977855,Fair Game,2010.0,https://www.the-numbers.com/movie/Fair-Game-(2010),True,fair game,2010,Fair Game,"United States of America, United Arab Emirates"
tt0979434,Lottery Ticket,2010.0,https://www.the-numbers.com/movie/Lottery-Ticket,True,lottery ticket,2010,Lottery Ticket,United States of America
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,https://www.the-numbers.com/movie/Chronicles-of-Narnia-The-Voyage-of-the-Dawn-Treader-The,True,the chronicles of narnia the voyage of the dawn treader,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,"United Kingdom, United States of America"
tt0981227,Nick and Norah's Infinite Playlist,2008.0,https://www.the-numbers.com/movie/Nick-and-Norahs-Infinite-Playlist,True,nick and norahs infinite playlist,2008,Nick and Norah's Infinite Playlist,United States of America
tt0983193,The Adventures of Tintin,2011.0,https://www.the-numbers.com/movie/Adventures-of-Tintin-The,True,the adventures of tintin,2011,The Adventures of Tintin,"New Zealand, United States of America"
tt0983946,Fantasy Island,2020.0,https://www.the-numbers.com/movie/Fantasy-Island-(2020),True,fantasy island,2020,Fantasy Island,United States of America
